QID,link,label,countCountries,countPersons
Q2096893,https://www.wikidata.org/wiki/Q2096893,Signe,10,44
Q20969848,https://www.wikidata.org/wiki/Q20969848,Luminița,1,1
Q20970358,https://www.wikidata.org/wiki/Q20970358,Maruja,8,19
Q20971224,https://www.wikidata.org/wiki/Q20971224,François-Gabriel,4,4
Q20971262,https://www.wikidata.org/wiki/Q20971262,Hennie,3,10
Q20971503,https://www.wikidata.org/wiki/Q20971503,Isidoor,1,5
Q20971655,https://www.wikidata.org/wiki/Q20971655,Мацвей,1,2
Q20971659,https://www.wikidata.org/wiki/Q20971659,Hlieb,1,2
Q20971683,https://www.wikidata.org/wiki/Q20971683,Marharyta,1,3
Q2097234,https://www.wikidata.org/wiki/Q2097234,Rune,5,105
Q20972367,https://www.wikidata.org/wiki/Q20972367,Grahame,5,12
Q20972449,https://www.wikidata.org/wiki/Q20972449,Raibu,1,1
Q20972452,https://www.wikidata.org/wiki/Q20972452,Friso,1,1
Q20972526,https://www.wikidata.org/wiki/Q20972526,Toon,6,11
Q20972527,https://www.wikidata.org/wiki/Q20972527,Freek,3,3
Q20972548,https://www.wikidata.org/wiki/Q20972548,Paídi,1,1
Q20973200,https://www.wikidata.org/wiki/Q20973200,Langley,1,1
Q20973254,https://www.wikidata.org/wiki/Q20973254,Florenz,3,4
Q20975617,https://www.wikidata.org/wiki/Q20975617,Salman,16,52
Q20977795,https://www.wikidata.org/wiki/Q20977795,Ève,3,15
Q20978680,https://www.wikidata.org/wiki/Q20978680,Kamini,1,1
Q2097883,https://www.wikidata.org/wiki/Q2097883,Ole,11,328
Q20980707,https://www.wikidata.org/wiki/Q20980707,Iustin,2,2
Q20980710,https://www.wikidata.org/wiki/Q20980710,Nielsine,1,1
Q20984772,https://www.wikidata.org/wiki/Q20984772,June,1,1
Q20985294,https://www.wikidata.org/wiki/Q20985294,Barrington,1,2
Q20986466,https://www.wikidata.org/wiki/Q20986466,Nadzieja,1,2
Q20986482,https://www.wikidata.org/wiki/Q20986482,Narcyza,1,1
Q2098717,https://www.wikidata.org/wiki/Q2098717,Matej,10,175
Q20991857,https://www.wikidata.org/wiki/Q20991857,Emrys,1,2
Q20992528,https://www.wikidata.org/wiki/Q20992528,Diether,5,26
Q20995570,https://www.wikidata.org/wiki/Q20995570,Abdur Rahim,5,8
Q20995590,https://www.wikidata.org/wiki/Q20995590,Amari,1,1
Q20997880,https://www.wikidata.org/wiki/Q20997880,Shakespeare,1,1
Q20998301,https://www.wikidata.org/wiki/Q20998301,Dorin,3,18
Q20998306,https://www.wikidata.org/wiki/Q20998306,Yahia,1,1
Q20998468,https://www.wikidata.org/wiki/Q20998468,Edmar,2,11
Q20998739,https://www.wikidata.org/wiki/Q20998739,Fidelia,1,1
Q20998891,https://www.wikidata.org/wiki/Q20998891,Gido,1,1
Q20998971,https://www.wikidata.org/wiki/Q20998971,Gretta,1,1
Q20999899,https://www.wikidata.org/wiki/Q20999899,Iliess,1,1
Q21000161,https://www.wikidata.org/wiki/Q21000161,Kadeem,3,5
Q21000307,https://www.wikidata.org/wiki/Q21000307,Roberth,1,1
Q21000313,https://www.wikidata.org/wiki/Q21000313,Robertha,1,1
Q21000826,https://www.wikidata.org/wiki/Q21000826,Krste,2,3
Q21000835,https://www.wikidata.org/wiki/Q21000835,Sedrig,1,1
Q21002438,https://www.wikidata.org/wiki/Q21002438,Niiles,1,2
Q21002451,https://www.wikidata.org/wiki/Q21002451,Davey,2,9
Q21003784,https://www.wikidata.org/wiki/Q21003784,Nassima,1,3
Q21003790,https://www.wikidata.org/wiki/Q21003790,Nassimah,1,1
Q21004280,https://www.wikidata.org/wiki/Q21004280,Symon,3,4
Q21005887,https://www.wikidata.org/wiki/Q21005887,Bode,2,3
Q21007333,https://www.wikidata.org/wiki/Q21007333,Tomo,5,11
Q21008848,https://www.wikidata.org/wiki/Q21008848,Esmé,2,2
Q21008867,https://www.wikidata.org/wiki/Q21008867,Noor,1,1
Q21008900,https://www.wikidata.org/wiki/Q21008900,Warde,1,1
Q21012338,https://www.wikidata.org/wiki/Q21012338,Milène,1,1
Q21012410,https://www.wikidata.org/wiki/Q21012410,Cosette,1,1
Q21012577,https://www.wikidata.org/wiki/Q21012577,Pelagia,1,1
Q21012799,https://www.wikidata.org/wiki/Q21012799,Cleofonte,1,1
Q21012913,https://www.wikidata.org/wiki/Q21012913,Cyrine,1,1
Q21012916,https://www.wikidata.org/wiki/Q21012916,Sehryne,1,1
Q21013058,https://www.wikidata.org/wiki/Q21013058,Zarah,1,1
Q21013139,https://www.wikidata.org/wiki/Q21013139,Avril,3,4
Q21018592,https://www.wikidata.org/wiki/Q21018592,Khalil,4,8
Q21018624,https://www.wikidata.org/wiki/Q21018624,Wogan,1,1
Q21018632,https://www.wikidata.org/wiki/Q21018632,Geraint,1,4
Q21018658,https://www.wikidata.org/wiki/Q21018658,Anon,1,1
Q21018682,https://www.wikidata.org/wiki/Q21018682,Ashleigh,4,7
Q21018703,https://www.wikidata.org/wiki/Q21018703,Porayathu,1,1
Q21018734,https://www.wikidata.org/wiki/Q21018734,Sabri,4,12
Q21018786,https://www.wikidata.org/wiki/Q21018786,Pol,1,2
Q21019341,https://www.wikidata.org/wiki/Q21019341,Jhon,6,18
Q21019712,https://www.wikidata.org/wiki/Q21019712,Kami,1,3
Q21020395,https://www.wikidata.org/wiki/Q21020395,Charlesia,1,1
Q21020425,https://www.wikidata.org/wiki/Q21020425,Fortino,1,2
Q21020430,https://www.wikidata.org/wiki/Q21020430,Vashti,1,1
Q21020448,https://www.wikidata.org/wiki/Q21020448,Trenton,1,5
Q21020449,https://www.wikidata.org/wiki/Q21020449,Callum,4,54
Q21020451,https://www.wikidata.org/wiki/Q21020451,Agdon,1,1
Q21020461,https://www.wikidata.org/wiki/Q21020461,Calasanz,1,1
Q21020544,https://www.wikidata.org/wiki/Q21020544,Normand,2,4
Q21020601,https://www.wikidata.org/wiki/Q21020601,Thomaz,1,4
Q21020605,https://www.wikidata.org/wiki/Q21020605,Trebor,1,1
Q21020632,https://www.wikidata.org/wiki/Q21020632,Jenkin,1,1
Q21020650,https://www.wikidata.org/wiki/Q21020650,Idwal,1,1
Q21020691,https://www.wikidata.org/wiki/Q21020691,Maddi,1,2
Q21020730,https://www.wikidata.org/wiki/Q21020730,Darla,1,3
Q21020739,https://www.wikidata.org/wiki/Q21020739,Fukumi,1,1
Q21020740,https://www.wikidata.org/wiki/Q21020740,Lupercio,1,1
Q21020747,https://www.wikidata.org/wiki/Q21020747,Bowen,1,1
Q21020754,https://www.wikidata.org/wiki/Q21020754,Thompson,3,6
Q21020757,https://www.wikidata.org/wiki/Q21020757,Smbat,1,1
Q21020780,https://www.wikidata.org/wiki/Q21020780,Gerrit-Jan,2,2
Q21021028,https://www.wikidata.org/wiki/Q21021028,Winnifred,3,4
Q21021622,https://www.wikidata.org/wiki/Q21021622,Sherwood,2,17
Q21021625,https://www.wikidata.org/wiki/Q21021625,Reid,2,28
Q21021626,https://www.wikidata.org/wiki/Q21021626,Norval,1,1
Q21021634,https://www.wikidata.org/wiki/Q21021634,Kerwin,2,3
Q21021650,https://www.wikidata.org/wiki/Q21021650,Ford,2,11
Q21021659,https://www.wikidata.org/wiki/Q21021659,Emmitt,1,2
Q21021670,https://www.wikidata.org/wiki/Q21021670,Miren,1,8
Q21021685,https://www.wikidata.org/wiki/Q21021685,Silvestre,10,15
Q21021692,https://www.wikidata.org/wiki/Q21021692,Alexi,4,7
Q2102316,https://www.wikidata.org/wiki/Q2102316,Nancy,40,407
Q21027686,https://www.wikidata.org/wiki/Q21027686,Athanasia,1,1
Q21029127,https://www.wikidata.org/wiki/Q21029127,Donny,5,12
Q21029404,https://www.wikidata.org/wiki/Q21029404,Aelius,1,1
Q21029468,https://www.wikidata.org/wiki/Q21029468,Wil,6,24
Q21029848,https://www.wikidata.org/wiki/Q21029848,Ioánnis,1,1
Q21029854,https://www.wikidata.org/wiki/Q21029854,Geórgios,1,6
Q21029859,https://www.wikidata.org/wiki/Q21029859,Konstantínos,1,4
Q21029860,https://www.wikidata.org/wiki/Q21029860,Chrístos,1,3
Q21029861,https://www.wikidata.org/wiki/Q21029861,Nikólaos,1,5
Q21029864,https://www.wikidata.org/wiki/Q21029864,Stávros,1,3
Q21029874,https://www.wikidata.org/wiki/Q21029874,Alexandr,9,39
Q21029876,https://www.wikidata.org/wiki/Q21029876,Aleksei,3,25
Q21030083,https://www.wikidata.org/wiki/Q21030083,Richardus,1,1
Q21031071,https://www.wikidata.org/wiki/Q21031071,Hendrick,9,18
Q21031073,https://www.wikidata.org/wiki/Q21031073,Dirck,1,1
Q21031079,https://www.wikidata.org/wiki/Q21031079,Rogier,1,3
Q21031093,https://www.wikidata.org/wiki/Q21031093,Tonny,6,7
Q21031108,https://www.wikidata.org/wiki/Q21031108,Rik,6,35
Q21031133,https://www.wikidata.org/wiki/Q21031133,Yolanthe,1,1
Q21032373,https://www.wikidata.org/wiki/Q21032373,Jeremie,2,3
Q21032383,https://www.wikidata.org/wiki/Q21032383,Huibert,1,2
Q21034620,https://www.wikidata.org/wiki/Q21034620,Walerij,5,76
Q21034625,https://www.wikidata.org/wiki/Q21034625,Christen,3,24
Q21034629,https://www.wikidata.org/wiki/Q21034629,Mayk,1,1
Q21034657,https://www.wikidata.org/wiki/Q21034657,Maxine,7,44
Q21034663,https://www.wikidata.org/wiki/Q21034663,Xabier,6,73
Q21034720,https://www.wikidata.org/wiki/Q21034720,Beryl,10,36
Q21034742,https://www.wikidata.org/wiki/Q21034742,Grigory,7,39
Q21034772,https://www.wikidata.org/wiki/Q21034772,Gerhardus,3,5
Q21034787,https://www.wikidata.org/wiki/Q21034787,Martens,1,1
Q21034949,https://www.wikidata.org/wiki/Q21034949,Aurelia,14,21
Q21038715,https://www.wikidata.org/wiki/Q21038715,Illtyd,1,2
Q21041521,https://www.wikidata.org/wiki/Q21041521,Rachela,1,2
Q21041534,https://www.wikidata.org/wiki/Q21041534,Roksana,1,2
Q21042784,https://www.wikidata.org/wiki/Q21042784,Gedeón,1,1
Q21042787,https://www.wikidata.org/wiki/Q21042787,Assis,1,5
Q21042790,https://www.wikidata.org/wiki/Q21042790,Jaílson,1,2
Q21042791,https://www.wikidata.org/wiki/Q21042791,Zacharia,1,1
Q21042810,https://www.wikidata.org/wiki/Q21042810,Ty,7,80
Q21042811,https://www.wikidata.org/wiki/Q21042811,Del,1,44
Q21042812,https://www.wikidata.org/wiki/Q21042812,Cal,3,48
Q21042813,https://www.wikidata.org/wiki/Q21042813,Sal,2,38
Q21043104,https://www.wikidata.org/wiki/Q21043104,Haruki,3,42
Q21043113,https://www.wikidata.org/wiki/Q21043113,Katsuji,1,15
Q21043141,https://www.wikidata.org/wiki/Q21043141,Cave,1,1
Q21043147,https://www.wikidata.org/wiki/Q21043147,Daigo,1,15
Q21043152,https://www.wikidata.org/wiki/Q21043152,Yukina,1,15
Q21043156,https://www.wikidata.org/wiki/Q21043156,Aurelius,5,6
Q21045681,https://www.wikidata.org/wiki/Q21045681,Marcelinho,1,5
Q21045740,https://www.wikidata.org/wiki/Q21045740,Yolanda,22,66
Q21045743,https://www.wikidata.org/wiki/Q21045743,Jolanthe,1,1
Q21045904,https://www.wikidata.org/wiki/Q21045904,Cloé,2,4
Q21051519,https://www.wikidata.org/wiki/Q21051519,Eiko,1,2
Q21051521,https://www.wikidata.org/wiki/Q21051521,Eiko,1,42
Q21051543,https://www.wikidata.org/wiki/Q21051543,Sakura,1,44
Q21051828,https://www.wikidata.org/wiki/Q21051828,Madoka,1,38
Q21051908,https://www.wikidata.org/wiki/Q21051908,Aoi,1,45
Q21051979,https://www.wikidata.org/wiki/Q21051979,Tamaki,1,28
Q21054925,https://www.wikidata.org/wiki/Q21054925,Akiyoshi,1,25
Q21054936,https://www.wikidata.org/wiki/Q21054936,Yoshitsugu,1,13
Q21054997,https://www.wikidata.org/wiki/Q21054997,Yoshinaga,1,3
Q21055015,https://www.wikidata.org/wiki/Q21055015,Mostafa,8,60
Q21055020,https://www.wikidata.org/wiki/Q21055020,Mostapha,2,2
Q21055025,https://www.wikidata.org/wiki/Q21055025,Moustafa,3,5
Q21055027,https://www.wikidata.org/wiki/Q21055027,Moustapha,14,24
Q21055030,https://www.wikidata.org/wiki/Q21055030,Anthea,1,1
Q21055043,https://www.wikidata.org/wiki/Q21055043,Mutsumi,1,8
Q21055266,https://www.wikidata.org/wiki/Q21055266,Narumi,1,22
Q21055422,https://www.wikidata.org/wiki/Q21055422,Majken,2,3
Q21055434,https://www.wikidata.org/wiki/Q21055434,Nagisa,1,14
Q21055466,https://www.wikidata.org/wiki/Q21055466,Fernán,4,8
Q21055531,https://www.wikidata.org/wiki/Q21055531,Eimear,1,3
Q21055552,https://www.wikidata.org/wiki/Q21055552,Yoshi,1,1
Q21055584,https://www.wikidata.org/wiki/Q21055584,Kobe,3,5
Q21055594,https://www.wikidata.org/wiki/Q21055594,Takumi,1,1
Q21055695,https://www.wikidata.org/wiki/Q21055695,Trausti,1,2
Q21055696,https://www.wikidata.org/wiki/Q21055696,Sherwin,3,7
Q21056392,https://www.wikidata.org/wiki/Q21056392,Baldvin,1,1
Q21056393,https://www.wikidata.org/wiki/Q21056393,Balduin,8,18
Q21056410,https://www.wikidata.org/wiki/Q21056410,Gerrie,1,3
Q21056413,https://www.wikidata.org/wiki/Q21056413,Robbert,2,2
Q21056417,https://www.wikidata.org/wiki/Q21056417,Jochem,2,11
Q21056419,https://www.wikidata.org/wiki/Q21056419,Flip,6,10
Q21056421,https://www.wikidata.org/wiki/Q21056421,Gillis,3,23
Q21056423,https://www.wikidata.org/wiki/Q21056423,Sjef,1,1
Q21056424,https://www.wikidata.org/wiki/Q21056424,Hanneke,1,1
Q21056426,https://www.wikidata.org/wiki/Q21056426,Bennie,5,34
Q21056432,https://www.wikidata.org/wiki/Q21056432,Giel,1,1
Q21056436,https://www.wikidata.org/wiki/Q21056436,Maikel,6,12
Q21056440,https://www.wikidata.org/wiki/Q21056440,Siem,1,1
Q21056443,https://www.wikidata.org/wiki/Q21056443,Tjalling,1,1
Q21056444,https://www.wikidata.org/wiki/Q21056444,Corry,3,4
Q21056446,https://www.wikidata.org/wiki/Q21056446,Lion,2,7
Q21056449,https://www.wikidata.org/wiki/Q21056449,Lies,1,1
Q21056454,https://www.wikidata.org/wiki/Q21056454,Gertjan,1,4
Q21056460,https://www.wikidata.org/wiki/Q21056460,Taeke,1,1
Q21056467,https://www.wikidata.org/wiki/Q21056467,Nynke,1,1
Q21056468,https://www.wikidata.org/wiki/Q21056468,Suze,3,4
Q21057283,https://www.wikidata.org/wiki/Q21057283,Birol,1,9
Q21057286,https://www.wikidata.org/wiki/Q21057286,Lassana,2,3
Q21057288,https://www.wikidata.org/wiki/Q21057288,Hester,4,6
Q21057291,https://www.wikidata.org/wiki/Q21057291,Winthrop,1,3
Q21057293,https://www.wikidata.org/wiki/Q21057293,Lucretia,2,2
Q21057296,https://www.wikidata.org/wiki/Q21057296,Atsumi,1,6
Q21057297,https://www.wikidata.org/wiki/Q21057297,Mineo,1,8
Q21057298,https://www.wikidata.org/wiki/Q21057298,Yoshiya,1,15
Q21057643,https://www.wikidata.org/wiki/Q21057643,Brigham,1,2
Q21060916,https://www.wikidata.org/wiki/Q21060916,Wulfran,1,2
Q21061057,https://www.wikidata.org/wiki/Q21061057,Maurine,2,3
Q21061062,https://www.wikidata.org/wiki/Q21061062,Takaki,2,13
Q21061069,https://www.wikidata.org/wiki/Q21061069,Gwilym,3,9
Q21061077,https://www.wikidata.org/wiki/Q21061077,Satyanarayana,1,4
Q21061132,https://www.wikidata.org/wiki/Q21061132,Olov,1,8
Q21061151,https://www.wikidata.org/wiki/Q21061151,Olao,1,1
Q21061157,https://www.wikidata.org/wiki/Q21061157,Svatopluk,3,11
Q21061162,https://www.wikidata.org/wiki/Q21061162,Aneurin,1,1
Q21061224,https://www.wikidata.org/wiki/Q21061224,Jarda,1,3
Q21061236,https://www.wikidata.org/wiki/Q21061236,Lorentz,3,9
Q21061253,https://www.wikidata.org/wiki/Q21061253,Laurits,2,5
Q21061257,https://www.wikidata.org/wiki/Q21061257,Gottfrid,3,10
Q21061259,https://www.wikidata.org/wiki/Q21061259,Godofredo,4,8
Q21061261,https://www.wikidata.org/wiki/Q21061261,Ousmane,2,5
Q21061263,https://www.wikidata.org/wiki/Q21061263,Sylva,2,10
Q21061276,https://www.wikidata.org/wiki/Q21061276,Virág,1,6
Q21061294,https://www.wikidata.org/wiki/Q21061294,Vincentius,3,3
Q21061297,https://www.wikidata.org/wiki/Q21061297,Naim,11,18
Q21061302,https://www.wikidata.org/wiki/Q21061302,Alesha,3,4
Q21064457,https://www.wikidata.org/wiki/Q21064457,Eberardo,2,2
Q21064667,https://www.wikidata.org/wiki/Q21064667,Gerhardt,8,12
Q21064679,https://www.wikidata.org/wiki/Q21064679,Helfrich,1,3
Q21064877,https://www.wikidata.org/wiki/Q21064877,Eberhardt,1,1
Q21064894,https://www.wikidata.org/wiki/Q21064894,Eberhart,2,3
Q21065902,https://www.wikidata.org/wiki/Q21065902,Arakel,3,3
Q21065945,https://www.wikidata.org/wiki/Q21065945,Annelize,1,1
Q21065947,https://www.wikidata.org/wiki/Q21065947,Annelore,2,3
Q21065948,https://www.wikidata.org/wiki/Q21065948,Herrmann,4,14
Q21065959,https://www.wikidata.org/wiki/Q21065959,Benedita,4,5
Q21065961,https://www.wikidata.org/wiki/Q21065961,Matouš,1,5
Q21065965,https://www.wikidata.org/wiki/Q21065965,Annita,2,2
Q21065984,https://www.wikidata.org/wiki/Q21065984,Mokhtar,6,19
Q21066004,https://www.wikidata.org/wiki/Q21066004,Silvestr,2,4
Q2106710,https://www.wikidata.org/wiki/Q2106710,Poul,5,81
Q21069157,https://www.wikidata.org/wiki/Q21069157,Mateja,4,17
Q21069162,https://www.wikidata.org/wiki/Q21069162,Ilie,5,32
Q21069164,https://www.wikidata.org/wiki/Q21069164,Khamis,6,8
Q21069165,https://www.wikidata.org/wiki/Q21069165,Lázár,2,8
Q21069167,https://www.wikidata.org/wiki/Q21069167,Mirek,2,8
Q21069168,https://www.wikidata.org/wiki/Q21069168,Radovan,9,47
Q21069169,https://www.wikidata.org/wiki/Q21069169,Amjad,8,24
Q21069171,https://www.wikidata.org/wiki/Q21069171,Andrä,2,4
Q21069172,https://www.wikidata.org/wiki/Q21069172,Bertoldo,1,3
Q21069176,https://www.wikidata.org/wiki/Q21069176,Daoud,4,4
Q21069177,https://www.wikidata.org/wiki/Q21069177,Falk,3,42
Q21069179,https://www.wikidata.org/wiki/Q21069179,Fikret,4,34
Q21069180,https://www.wikidata.org/wiki/Q21069180,Gianluigi,2,49
Q21069181,https://www.wikidata.org/wiki/Q21069181,Gladwyn,2,2
Q21069182,https://www.wikidata.org/wiki/Q21069182,Grigol,2,11
Q21069183,https://www.wikidata.org/wiki/Q21069183,Lukács,4,6
Q21069185,https://www.wikidata.org/wiki/Q21069185,Manish,3,21
Q21069186,https://www.wikidata.org/wiki/Q21069186,Pribislav,1,1
Q21069187,https://www.wikidata.org/wiki/Q21069187,Rahman,10,16
Q21069189,https://www.wikidata.org/wiki/Q21069189,Shlomo,19,74
Q21069192,https://www.wikidata.org/wiki/Q21069192,Smil,1,1
Q21069193,https://www.wikidata.org/wiki/Q21069193,Svetozar,5,23
Q21069194,https://www.wikidata.org/wiki/Q21069194,Vsevolod,8,51
Q21069195,https://www.wikidata.org/wiki/Q21069195,Yahya,17,47
Q21069196,https://www.wikidata.org/wiki/Q21069196,Berenika,3,4
Q21069198,https://www.wikidata.org/wiki/Q21069198,Bethan,1,4
Q21069201,https://www.wikidata.org/wiki/Q21069201,Elif,5,24
Q21069202,https://www.wikidata.org/wiki/Q21069202,Ginetta,1,2
Q21069204,https://www.wikidata.org/wiki/Q21069204,Jodi,7,33
Q21069209,https://www.wikidata.org/wiki/Q21069209,Vijayalakshmi,1,2
Q21069211,https://www.wikidata.org/wiki/Q21069211,Yordanka,1,3
Q21069212,https://www.wikidata.org/wiki/Q21069212,Ablade,1,1
Q21069215,https://www.wikidata.org/wiki/Q21069215,Addison,5,31
Q21069216,https://www.wikidata.org/wiki/Q21069216,Adebayo,2,10
Q21069220,https://www.wikidata.org/wiki/Q21069220,Adelin,3,6
Q21069221,https://www.wikidata.org/wiki/Q21069221,Adurthi,1,1
Q21069223,https://www.wikidata.org/wiki/Q21069223,Ahad,4,5
Q21069224,https://www.wikidata.org/wiki/Q21069224,Ainsley,7,11
Q21069226,https://www.wikidata.org/wiki/Q21069226,Algis,4,12
Q21069227,https://www.wikidata.org/wiki/Q21069227,Amilcar,7,9
Q21069228,https://www.wikidata.org/wiki/Q21069228,Andrae,2,4
Q21069230,https://www.wikidata.org/wiki/Q21069230,Andraé,1,1
Q21069232,https://www.wikidata.org/wiki/Q21069232,Andru,3,3
Q21069233,https://www.wikidata.org/wiki/Q21069233,Ansel,3,7
Q21069234,https://www.wikidata.org/wiki/Q21069234,Aquila,2,2
Q21069236,https://www.wikidata.org/wiki/Q21069236,Arcadio,6,12
Q21069240,https://www.wikidata.org/wiki/Q21069240,Archedemus,1,1
Q21069406,https://www.wikidata.org/wiki/Q21069406,Gejza,4,10
Q21069411,https://www.wikidata.org/wiki/Q21069411,Vincenc,2,23
Q21069440,https://www.wikidata.org/wiki/Q21069440,Tadeáš,2,3
Q21069464,https://www.wikidata.org/wiki/Q21069464,Thaddaeus,1,1
Q21070829,https://www.wikidata.org/wiki/Q21070829,Tadija,3,4
Q21072177,https://www.wikidata.org/wiki/Q21072177,Louis Modeste,1,1
Q21072286,https://www.wikidata.org/wiki/Q21072286,Ormond,1,1
Q21073008,https://www.wikidata.org/wiki/Q21073008,Wilford,2,6
Q21073963,https://www.wikidata.org/wiki/Q21073963,Talita,1,2
Q21074373,https://www.wikidata.org/wiki/Q21074373,Daren,5,16
Q21074382,https://www.wikidata.org/wiki/Q21074382,Elling,1,6
Q21074392,https://www.wikidata.org/wiki/Q21074392,Val,5,37
Q21074403,https://www.wikidata.org/wiki/Q21074403,Herma,3,8
Q21074432,https://www.wikidata.org/wiki/Q21074432,Lewin,2,3
Q21074436,https://www.wikidata.org/wiki/Q21074436,Juanjo,3,12
Q21074742,https://www.wikidata.org/wiki/Q21074742,Myer,7,8
Q21074813,https://www.wikidata.org/wiki/Q21074813,Bienvenido,3,7
Q2107738,https://www.wikidata.org/wiki/Q2107738,Pranas,3,12
Q2107751,https://www.wikidata.org/wiki/Q2107751,Pranciškus,1,4
Q21079377,https://www.wikidata.org/wiki/Q21079377,Walterus,1,1
Q21079613,https://www.wikidata.org/wiki/Q21079613,Jamsetjee,1,1
Q21079620,https://www.wikidata.org/wiki/Q21079620,Fitzroy,4,8
Q21079624,https://www.wikidata.org/wiki/Q21079624,Colman,4,13
Q21079630,https://www.wikidata.org/wiki/Q21079630,Courtenay,3,6
Q21079640,https://www.wikidata.org/wiki/Q21079640,Hedworth,1,1
Q21079642,https://www.wikidata.org/wiki/Q21079642,Hyde,3,4
Q21079649,https://www.wikidata.org/wiki/Q21079649,Montagu,2,14
Q21079652,https://www.wikidata.org/wiki/Q21079652,Montague,7,21
Q21079654,https://www.wikidata.org/wiki/Q21079654,Mordaunt,1,2
Q21079658,https://www.wikidata.org/wiki/Q21079658,Osmond,6,8
Q21079662,https://www.wikidata.org/wiki/Q21079662,Smith,4,18
Q21079665,https://www.wikidata.org/wiki/Q21079665,Standish,3,5
Q21079668,https://www.wikidata.org/wiki/Q21079668,Tristram,3,12
Q21079678,https://www.wikidata.org/wiki/Q21079678,Adair,4,6
Q21079684,https://www.wikidata.org/wiki/Q21079684,Armine,2,2
Q21079685,https://www.wikidata.org/wiki/Q21079685,Atwell,1,2
Q21079690,https://www.wikidata.org/wiki/Q21079690,Banister,1,1
Q21079699,https://www.wikidata.org/wiki/Q21079699,Berkeley,3,5
Q21079726,https://www.wikidata.org/wiki/Q21079726,Brodrick,1,1
Q21079743,https://www.wikidata.org/wiki/Q21079743,Colville,2,2
Q21079746,https://www.wikidata.org/wiki/Q21079746,Cosmo,8,19
Q21079755,https://www.wikidata.org/wiki/Q21079755,Danvers,1,1
Q21079756,https://www.wikidata.org/wiki/Q21079756,Donough,1,1
Q21079758,https://www.wikidata.org/wiki/Q21079758,Dugald,7,20
Q21079759,https://www.wikidata.org/wiki/Q21079759,Fenton,3,7
Q21079762,https://www.wikidata.org/wiki/Q21079762,Foster,4,18
Q21079764,https://www.wikidata.org/wiki/Q21079764,Fulque,2,2
Q21079765,https://www.wikidata.org/wiki/Q21079765,Gaven,1,1
Q21079766,https://www.wikidata.org/wiki/Q21079766,Gerrard,2,2
Q21079769,https://www.wikidata.org/wiki/Q21079769,Glynne,1,1
